x1,spacing_m,n_total,min_Psi_local,min_Psi_xfer,median_Psi_local,min_I,min_E_local,min_E_xfer,min_Gamma,P_n,gamma_local,gamma_cal,R2_local,abs_mismatch,rel_mismatch
2500.0,10.0,2,9.133259874690623,6.378484656552779,15.31565892716863,1.0,1.0,0.6983798494805056,9.133259874690623,0.4566629937345312,0.8560399227493819,0.4970477954716243,1.0,2.754775218137844,0.3016201505194944
2500.0,10.0,3,10.64782654243745,9.53436667622406,14.184536528819795,1.0,0.9105165823028706,0.7969518635119176,10.64782654243745,0.5323913271218725,0.617332807827423,0.4970477954716243,0.9821238886697468,1.1134598662133897,0.1045715631988969
2500.0,10.0,4,11.415706129767653,11.415706129767653,16.99703216945374,1.0,0.8859188496745094,0.8888758984733955,11.415706129767653,0.5707853064883827,0.46509632460206235,0.4970477954716243,0.9717413986172659,0.0,0.0
2500.0,10.0,5,13.01031107373944,13.01031107373944,18.586103428414283,1.0,0.8723973160704727,0.9345884455955459,13.01031107373944,0.650515553686972,0.379961459101021,0.4970477954716243,0.9559830168896186,0.0,0.0
2500.0,10.0,6,12.239437410598896,12.239437410598896,21.530036444785082,1.0,0.8656654894901594,0.9330282093071023,12.239437410598896,0.6119718705299448,0.3652925691177273,0.4970477954716243,0.9608199938570946,0.0,0.0
2500.0,10.0,7,10.041357331617329,10.041357331617329,19.000622090646804,1.0,0.8028361978152587,0.8295012589550139,10.041357331617329,0.5020678665808664,0.37962788368618083,0.4970477954716243,0.9298205112210859,0.0,0.0
2500.0,10.0,8,8.971548379239497,8.971548379239497,17.250177739487278,1.0,0.8613541476923906,0.9531128315961545,8.971548379239497,0.4485774189619749,0.3111463477252127,0.4970477954716243,0.948547736263526,0.0,0.0
2500.0,20.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
2500.0,20.0,2,8.738342399572065,7.190945116643015,14.877767032431883,1.0,1.0,0.8229186712797121,8.738342399572065,0.4369171199786033,0.877620238659079,0.6827223356407702,1.0,1.54739728292905,0.17708132872028787
2500.0,20.0,3,12.264767444868099,12.264767444868099,15.899586159613985,1.0,0.9145258636282249,1.0,12.264767444868099,0.6132383722434049,0.5617544385298805,0.6827223356407702,0.9807077248001429,0.0,0.0
2500.0,20.0,4,9.210804949170814,9.210804949170814,15.866487784670053,1.0,0.899888754019893,1.0,9.210804949170814,0.4605402474585408,0.5111453143395496,0.6827223356407702,0.9834621417496368,0.0,0.0
2500.0,20.0,5,8.337283555158116,8.337283555158116,17.392166403677447,1.0,0.9031496875216676,1.0,8.337283555158116,0.4168641777579058,0.45332006312433654,0.6827223356407702,0.986094151973808,0.0,0.0
2500.0,20.0,6,5.461051596669051,5.971721241807454,20.696230595874027,1.0,0.9144853511307172,1.0,5.971721241807454,0.2985860620903727,0.4338189748317736,0.6827223356407702,0.9952178993394769,0.5106696451384023,0.09351122876221923
2500.0,20.0,7,4.353905654558147,4.353905654558147,16.017720933933187,1.0,0.8529996502536085,0.9916783070695941,4.353905654558147,0.2176952827279074,0.4932984614024785,0.6827223356407702,0.9820947451520841,0.0,0.0
2500.0,20.0,8,3.7813748239269938,3.7813748239269938,13.34441407488498,1.0,0.9196055805082421,1.0,3.7813748239269938,0.1890687411963497,0.42317321867727403,0.6827223356407702,0.9945848067658454,0.0,0.0
2500.0,30.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
2500.0,30.0,2,8.790691060576682,7.781915386398302,14.787692244817205,1.0,1.0,0.8852450089274093,8.790691060576682,0.4395345530288341,0.8605234954139853,0.7386326693705875,1.0,1.0087756741783798,0.11475499107259067
2500.0,30.0,3,5.866095559705788,5.36027837914966,13.830575181652975,1.0,0.9700070404862708,0.8863660187292084,6.047477301572034,0.3023738650786017,0.7843704947345923,0.7386326693705875,0.9997780638420299,0.5058171805561278,0.08622723162414642
2500.0,30.0,4,5.699517158491341,5.699517158491341,11.305158378033656,1.0,0.9055196691244606,0.9325564428522511,5.699517158491341,0.2849758579245671,0.7208553086668174,0.7386326693705875,0.9928411275367561,0.0,0.0
2500.0,30.0,5,5.76870658681088,5.76870658681088,8.031425019788855,1.0,0.839158408364739,1.0,5.76870658681088,0.288435329340544,0.6266091806894659,0.7386326693705875,0.9823104522009543,0.0,0.0
2500.0,30.0,6,4.55913471927134,4.55913471927134,10.568050024284153,1.0,0.8297781928514546,1.0,4.55913471927134,0.227956735963567,0.5945763513086618,0.7386326693705875,0.9882665289936537,0.0,0.0
2500.0,30.0,7,4.383913852737612,4.383913852737612,10.853739251934606,1.0,0.8045841261311844,1.0,4.383913852737612,0.2191956926368806,0.5825668039112207,0.7386326693705875,0.9793677617234738,0.0,0.0
2500.0,30.0,8,3.7252774468069276,3.7252774468069276,9.961859681441185,1.0,0.7944883138009861,1.0,3.7252774468069276,0.1862638723403464,0.5418075415218825,0.7386326693705875,0.9770715237464601,0.0,0.0
2500.0,40.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
2500.0,40.0,2,8.768797990270556,7.669201759476782,14.783388807964286,1.0,0.9999999999999999,0.8746012586886098,8.768797990270558,0.4384398995135279,0.8636561108792751,0.7296689100340923,1.0,1.0995962307937743,0.12539874131139003
2500.0,40.0,3,5.647307202076057,5.005208790541092,13.653168419830545,1.0,0.9624070384926544,0.8529814293387856,5.867898899535282,0.2933949449767641,0.7908142554145197,0.7296689100340923,0.9996653589416624,0.642098411534965,0.11369992609910039
